user_id,date,weekday,is_weekend,avg_login_hour,earliest_login_hour,after_hours_login,failed_logins,login_count,distinct_ips,files_accessed,sensitive_files_accessed,files_downloaded,usb_events,usb_first_time,usb_data_mb,transfer_mb,external_transfer_mb,department
user008,2026-06-22,0,0,8.183333333333334,8.183333333333334,0,0,1,1,22,4,7,0,0,0.0,50.8,0.0,HR
user008,2026-06-23,1,0,7.333333333333333,7.333333333333333,0,0,1,1,19,4,1,0,0,0.0,33.3,33.3,HR
user008,2026-06-24,2,0,7.816666666666666,7.816666666666666,0,0,1,1,14,3,4,1,1,22.9,44.6,0.0,HR
user008,2026-06-25,3,0,7.05,7.05,0,0,1,1,17,5,5,0,0,0.0,28.5,0.0,HR
user008,2026-06-26,4,0,8.383333333333333,8.383333333333333,0,0,1,1,18,3,5,0,0,0.0,37.5,37.5,HR
user008,2026-06-27,5,1,,,0,0,0,0,13,2,1,0,0,0.0,30.7,0.0,HR
user008,2026-06-28,6,1,,,0,0,0,0,18,3,2,0,0,0.0,41.2,0.0,HR
user008,2026-06-29,0,0,8.0,8.0,0,0,1,1,23,4,6,0,0,0.0,32.5,0.0,HR
user009,2026-05-01,4,0,8.566666666666666,8.566666666666666,0,0,1,1,15,0,4,0,0,0.0,56.5,0.0,Sales
user009,2026-05-02,5,1,,,0,0,0,0,17,0,2,0,0,0.0,50.4,0.0,Sales
user009,2026-05-03,6,1,,,0,0,0,0,13,0,6,0,0,0.0,69.7,69.7,Sales
user009,2026-05-04,0,0,9.516666666666667,9.516666666666667,0,0,1,1,8,0,3,0,0,0.0,63.5,0.0,Sales
user009,2026-05-05,1,0,10.016666666666667,10.016666666666667,0,0,1,1,1,0,0,0,0,0.0,33.7,0.0,Sales
user009,2026-05-06,2,0,8.066666666666666,8.066666666666666,0,0,1,1,8,0,3,0,0,0.0,48.5,0.0,Sales
user009,2026-05-07,3,0,8.45,8.45,0,0,1,1,16,0,3,0,0,0.0,42.0,42.0,Sales
user009,2026-05-08,4,0,9.333333333333334,9.333333333333334,0,0,1,1,15,0,2,1,0,39.4,93.2,0.0,Sales
user009,2026-05-09,5,1,,,0,0,0,0,14,0,2,0,0,0.0,86.7,0.0,Sales
user009,2026-05-10,6,1,,,0,0,0,0,9,0,4,0,0,0.0,71.4,0.0,Sales
user009,2026-05-11,0,0,8.85,8.85,0,0,1,1,12,0,4,0,0,0.0,61.9,0.0,Sales
user009,2026-05-12,1,0,9.066666666666666,9.066666666666666,0,0,1,1,12,0,2,0,0,0.0,60.7,60.7,Sales
user009,2026-05-13,2,0,9.2,9.2,0,0,1,1,10,0,4,0,0,0.0,50.4,0.0,Sales
user009,2026-05-14,3,0,9.0,9.0,0,0,1,1,19,0,7,0,0,0.0,38.2,0.0,Sales
user009,2026-05-15,4,0,8.333333333333334,8.333333333333334,0,0,1,1,11,0,4,0,0,0.0,70.7,0.0,Sales
user009,2026-05-16,5,1,,,0,0,0,0,6,0,4,0,0,0.0,52.6,0.0,Sales
user009,2026-05-17,6,1,,,0,0,0,0,8,0,4,0,0,0.0,56.0,0.0,Sales
user009,2026-05-18,0,0,9.383333333333333,9.383333333333333,0,0,1,1,9,0,3,0,0,0.0,49.8,0.0,Sales
user009,2026-05-19,1,0,9.133333333333333,9.133333333333333,0,0,1,1,7,0,4,0,0,0.0,43.9,0.0,Sales
user009,2026-05-20,2,0,8.733333333333333,8.733333333333333,0,0,1,1,11,0,3,0,0,0.0,50.9,0.0,Sales
user009,2026-05-21,3,0,8.916666666666666,8.916666666666666,0,0,1,1,5,0,1,0,0,0.0,39.6,39.6,Sales
user009,2026-05-22,4,0,10.15,10.15,0,0,1,1,2,0,0,0,0,0.0,45.5,0.0,Sales
user009,2026-05-23,5,1,,,0,0,0,0,16,0,2,0,0,0.0,25.6,0.0,Sales
user009,2026-05-24,6,1,,,0,0,0,0,12,0,5,0,0,0.0,54.9,0.0,Sales
user009,2026-05-25,0,0,8.766666666666667,8.766666666666667,0,0,1,1,12,0,1,0,0,0.0,33.5,0.0,Sales
user009,2026-05-26,1,0,9.483333333333333,9.483333333333333,0,0,1,1,14,0,6,0,0,0.0,61.5,0.0,Sales
user009,2026-05-27,2,0,8.9,8.9,0,0,1,1,7,0,1,1,0,22.6,47.1,0.0,Sales
user009,2026-05-28,3,0,8.866666666666667,8.866666666666667,0,0,1,1,5,0,2,0,0,0.0,80.8,0.0,Sales
user009,2026-05-29,4,0,8.666666666666666,8.666666666666666,0,0,1,1,7,0,2,0,0,0.0,66.1,0.0,Sales
user009,2026-05-30,5,1,,,0,0,0,0,12,0,5,0,0,0.0,55.8,0.0,Sales
user009,2026-05-31,6,1,,,0,0,0,0,8,0,4,0,0,0.0,55.3,0.0,Sales
user009,2026-06-01,0,0,8.933333333333334,8.933333333333334,0,0,1,1,8,0,3,0,0,0.0,53.5,0.0,Sales
user009,2026-06-02,1,0,7.733333333333333,7.733333333333333,0,0,1,1,9,0,2,0,0,0.0,60.5,0.0,Sales
user009,2026-06-03,2,0,8.816666666666666,8.816666666666666,0,0,1,1,8,0,3,0,0,0.0,47.2,0.0,Sales
user009,2026-06-04,3,0,8.266666666666667,8.266666666666667,0,0,1,1,13,0,2,0,0,0.0,43.9,43.9,Sales
user009,2026-06-05,4,0,9.85,9.85,0,0,1,1,12,0,6,0,0,0.0,63.7,0.0,Sales
user009,2026-06-06,5,1,,,0,0,0,0,17,0,7,0,0,0.0,48.5,0.0,Sales
user009,2026-06-07,6,1,,,0,0,0,0,11,0,0,0,0,0.0,53.0,0.0,Sales
user009,2026-06-08,0,0,9.233333333333333,9.233333333333333,0,0,1,1,7,0,1,0,0,0.0,56.8,56.8,Sales
user009,2026-06-09,1,0,9.016666666666667,9.016666666666667,0,0,1,1,11,0,4,0,0,0.0,47.5,0.0,Sales
user009,2026-06-10,2,0,8.95,8.95,0,0,1,1,7,0,3,0,0,0.0,43.3,0.0,Sales
user009,2026-06-11,3,0,8.566666666666666,8.566666666666666,0,0,1,1,15,0,3,0,0,0.0,53.0,53.0,Sales
user009,2026-06-12,4,0,9.433333333333334,9.433333333333334,0,0,1,1,8,0,4,0,0,0.0,54.4,0.0,Sales
user009,2026-06-13,5,1,,,0,0,0,0,12,0,3,0,0,0.0,63.9,0.0,Sales
user009,2026-06-14,6,1,,,0,0,0,0,8,0,3,0,0,0.0,55.9,0.0,Sales
user009,2026-06-15,0,0,9.083333333333334,9.083333333333334,0,0,1,1,15,0,3,0,0,0.0,72.1,0.0,Sales
user009,2026-06-16,1,0,23.5,23.5,1,0,1,1,9,0,2,0,0,0.0,0.0,0.0,Sales
user009,2026-06-17,2,0,7.866666666666667,7.866666666666667,0,0,1,1,20,0,9,1,0,10.5,119.3,0.0,Sales
user009,2026-06-18,3,0,9.983333333333333,9.983333333333333,0,0,1,1,12,0,2,0,0,0.0,55.5,0.0,Sales
user009,2026-06-19,4,0,9.233333333333333,9.233333333333333,0,0,1,1,12,0,3,0,0,0.0,60.0,0.0,Sales
user009,2026-06-20,5,1,,,0,0,0,0,9,0,3,0,0,0.0,58.9,0.0,Sales
user009,2026-06-21,6,1,,,0,0,0,0,14,0,2,0,0,0.0,58.3,0.0,Sales
user009,2026-06-22,0,0,8.7,8.7,0,0,1,1,3,0,2,0,0,0.0,68.6,0.0,Sales
user009,2026-06-23,1,0,8.516666666666667,8.516666666666667,0,0,1,1,12,0,4,0,0,0.0,70.4,0.0,Sales
user009,2026-06-24,2,0,7.866666666666667,7.866666666666667,0,0,1,1,11,0,3,1,0,13.9,70.8,0.0,Sales
user009,2026-06-25,3,0,8.4,8.4,0,0,1,1,10,0,2,0,0,0.0,57.8,0.0,Sales
user009,2026-06-26,4,0,8.633333333333333,8.633333333333333,0,0,1,1,13,0,4,0,0,0.0,57.0,0.0,Sales
user009,2026-06-27,5,1,,,0,0,0,0,13,0,7,0,0,0.0,63.7,0.0,Sales
user009,2026-06-28,6,1,,,0,0,0,0,10,0,1,0,0,0.0,66.2,0.0,Sales
user009,2026-06-29,0,0,8.266666666666667,8.266666666666667,0,0,1,1,10,0,3,0,0,0.0,50.3,0.0,Sales
user010,2026-05-01,4,0,9.55,9.55,0,0,1,1,11,5,6,0,0,0.0,78.4,78.4,Finance
user010,2026-05-02,5,1,,,0,0,0,0,0,0,0,0,0,0.0,63.7,0.0,Finance
user010,2026-05-03,6,1,,,0,0,0,0,8,2,2,0,0,0.0,54.8,0.0,Finance
user010,2026-05-04,0,0,7.75,7.75,0,0,1,1,19,7,5,0,0,0.0,89.0,89.0,Finance
user010,2026-05-05,1,0,6.433333333333334,6.433333333333334,0,0,1,1,18,5,5,0,0,0.0,53.2,53.2,Finance
user010,2026-05-06,2,0,8.383333333333333,8.383333333333333,0,0,1,1,15,3,7,0,0,0.0,96.7,0.0,Finance
user010,2026-05-07,3,0,9.533333333333333,9.533333333333333,0,0,1,1,12,2,6,0,0,0.0,105.2,0.0,Finance
user010,2026-05-08,4,0,9.616666666666667,9.616666666666667,0,0,1,1,14,1,3,0,0,0.0,80.6,0.0,Finance
user010,2026-05-09,5,1,,,0,0,0,0,9,1,4,0,0,0.0,76.0,76.0,Finance
user010,2026-05-10,6,1,,,0,0,0,0,2,0,0,0,0,0.0,76.9,0.0,Finance
user010,2026-05-11,0,0,8.816666666666666,8.816666666666666,0,0,1,1,11,3,4,0,0,0.0,67.7,0.0,Finance
user010,2026-05-12,1,0,8.183333333333334,8.183333333333334,0,0,1,1,13,6,5,0,0,0.0,79.6,0.0,Finance
user010,2026-05-13,2,0,8.016666666666667,8.016666666666667,0,0,1,1,15,5,5,0,0,0.0,69.5,0.0,Finance
user010,2026-05-14,3,0,9.2,9.2,0,0,1,1,12,2,3,0,0,0.0,103.8,103.8,Finance
user010,2026-05-15,4,0,9.333333333333334,9.333333333333334,0,0,1,1,14,4,4,0,0,0.0,90.6,0.0,Finance
user010,2026-05-16,5,1,,,0,0,0,0,14,4,1,0,0,0.0,100.9,0.0,Finance
user010,2026-05-17,6,1,,,0,0,0,0,10,5,0,0,0,0.0,66.8,0.0,Finance
user010,2026-05-18,0,0,10.416666666666666,10.416666666666666,0,0,1,1,10,2,3,0,0,0.0,94.0,0.0,Finance
user010,2026-05-19,1,0,9.066666666666666,9.066666666666666,0,0,1,1,4,1,3,0,0,0.0,63.5,63.5,Finance
user010,2026-05-20,2,0,7.65,7.65,0,0,1,1,12,2,3,0,0,0.0,82.7,0.0,Finance
user010,2026-05-21,3,0,8.7,8.7,0,0,1,1,10,1,1,0,0,0.0,94.0,0.0,Finance
user010,2026-05-22,4,0,9.816666666666666,9.816666666666666,0,0,1,1,0,0,0,0,0,0.0,85.6,0.0,Finance
user010,2026-05-23,5,1,,,0,0,0,0,5,2,1,0,0,0.0,80.4,0.0,Finance
user010,2026-05-24,6,1,9.016666666666667,9.016666666666667,0,0,1,1,12,3,5,0,0,0.0,58.4,0.0,Finance
user010,2026-05-25,0,0,7.333333333333333,7.333333333333333,0,0,1,1,14,3,6,0,0,0.0,98.1,0.0,Finance
user010,2026-05-26,1,0,9.35,9.35,0,0,1,1,10,4,2,0,0,0.0,91.0,0.0,Finance
user010,2026-05-27,2,0,8.4,8.4,0,0,1,1,7,3,3,0,0,0.0,73.0,0.0,Finance
user010,2026-05-28,3,0,8.666666666666666,8.666666666666666,0,0,1,1,9,2,4,0,0,0.0,67.4,0.0,Finance
user010,2026-05-29,4,0,8.5,8.5,0,0,1,1,7,1,1,0,0,0.0,101.0,0.0,Finance
user010,2026-05-30,5,1,8.766666666666667,8.766666666666667,0,0,1,1,11,6,7,0,0,0.0,71.2,0.0,Finance
user010,2026-05-31,6,1,,,0,0,0,0,19,4,6,0,0,0.0,104.2,0.0,Finance
user010,2026-06-01,0,0,9.766666666666667,9.766666666666667,0,0,1,1,8,3,5,0,0,0.0,64.8,0.0,Finance
user010,2026-06-02,1,0,9.266666666666667,9.266666666666667,0,0,1,1,6,4,1,0,0,0.0,81.3,0.0,Finance
user010,2026-06-03,2,0,8.4,8.4,0,0,1,1,12,3,5,0,0,0.0,98.5,0.0,Finance
user010,2026-06-04,3,0,9.366666666666667,9.366666666666667,0,0,1,1,10,3,1,0,0,0.0,82.0,82.0,Finance
user010,2026-06-05,4,0,9.6,9.6,0,0,1,1,13,8,2,0,0,0.0,108.0,0.0,Finance
user010,2026-06-06,5,1,,,0,0,0,0,16,7,8,0,0,0.0,78.0,0.0,Finance
user010,2026-06-07,6,1,,,0,0,0,0,14,1,1,0,0,0.0,84.6,0.0,Finance
user010,2026-06-08,0,0,8.933333333333334,8.933333333333334,0,0,1,1,12,4,4,0,0,0.0,76.9,76.9,Finance
user010,2026-06-09,1,0,8.583333333333334,8.583333333333334,0,0,1,1,17,5,4,0,0,0.0,67.1,0.0,Finance
user010,2026-06-10,2,0,8.166666666666666,8.166666666666666,0,0,1,1,8,1,2,0,0,0.0,85.7,85.7,Finance
user010,2026-06-11,3,0,8.333333333333334,8.333333333333334,0,0,1,1,12,6,5,1,0,36.2,68.0,0.0,Finance
user010,2026-06-12,4,0,8.6,8.6,0,0,1,1,18,6,9,0,0,0.0,82.5,0.0,Finance
user010,2026-06-13,5,1,,,0,0,0,0,10,3,2,1,0,9.5,75.5,0.0,Finance
user010,2026-06-14,6,1,,,0,0,0,0,18,3,4,0,0,0.0,72.8,0.0,Finance
user010,2026-06-15,0,0,7.816666666666666,7.816666666666666,0,0,1,1,6,3,2,0,0,0.0,82.8,0.0,Finance
user010,2026-06-16,1,0,9.416666666666666,9.416666666666666,0,0,1,1,8,2,2,0,0,0.0,69.6,0.0,Finance
user010,2026-06-17,2,0,8.283333333333333,8.283333333333333,0,0,1,1,10,1,5,0,0,0.0,65.7,0.0,Finance
user010,2026-06-18,3,0,9.45,9.45,0,0,1,1,6,3,2,0,0,0.0,72.8,0.0,Finance
user010,2026-06-19,4,0,9.066666666666666,9.066666666666666,0,0,1,1,8,1,0,0,0,0.0,87.0,0.0,Finance
user010,2026-06-20,5,1,,,0,0,0,0,14,3,5,0,0,0.0,97.2,0.0,Finance
user010,2026-06-21,6,1,,,0,0,0,0,15,3,4,0,0,0.0,82.7,0.0,Finance
user010,2026-06-22,0,0,8.15,8.15,0,0,1,1,14,5,6,0,0,0.0,80.3,80.3,Finance
user010,2026-06-23,1,0,9.8,9.8,0,0,1,1,11,2,4,0,0,0.0,89.4,0.0,Finance
user010,2026-06-24,2,0,8.95,8.95,0,0,1,1,11,2,7,0,0,0.0,92.5,0.0,Finance
user010,2026-06-25,3,0,9.15,9.15,0,0,1,1,4,2,3,0,0,0.0,82.3,0.0,Finance
user010,2026-06-26,4,0,8.766666666666667,8.766666666666667,0,0,1,1,9,3,2,1,0,7.8,71.4,0.0,Finance
user010,2026-06-27,5,1,9.5,9.5,0,0,1,1,12,3,4,0,0,0.0,62.9,0.0,Finance
user010,2026-06-28,6,1,,,0,0,0,0,5,1,2,1,0,17.2,78.3,0.0,Finance
user010,2026-06-29,0,0,8.883333333333333,8.883333333333333,0,0,1,1,7,1,2,0,0,0.0,79.1,79.1,Finance
user011,2026-05-01,4,0,8.333333333333334,8.333333333333334,0,0,1,1,22,0,8,0,0,0.0,10.4,0.0,IT Ops
user011,2026-05-02,5,1,,,0,0,0,0,23,0,6,0,0,0.0,27.2,0.0,IT Ops
user011,2026-05-03,6,1,,,0,0,0,0,21,0,7,0,0,0.0,56.6,0.0,IT Ops
user011,2026-05-04,0,0,9.316666666666666,9.316666666666666,0,0,1,1,12,0,4,0,0,0.0,30.0,0.0,IT Ops
user011,2026-05-05,1,0,9.133333333333333,9.133333333333333,0,0,1,1,30,0,9,0,0,0.0,51.2,0.0,IT Ops
user011,2026-05-06,2,0,8.4,8.4,0,0,1,1,16,0,5,0,0,0.0,46.4,0.0,IT Ops
user011,2026-05-07,3,0,9.033333333333333,9.033333333333333,0,0,1,1,25,0,7,0,0,0.0,38.9,38.9,IT Ops
user011,2026-05-08,4,0,9.683333333333334,9.683333333333334,0,0,1,1,15,0,7,0,0,0.0,17.9,0.0,IT Ops
user011,2026-05-09,5,1,,,0,0,0,0,17,0,6,0,0,0.0,32.0,32.0,IT Ops
user011,2026-05-10,6,1,,,0,0,0,0,24,0,8,0,0,0.0,13.9,13.9,IT Ops
user011,2026-05-11,0,0,9.216666666666667,9.216666666666667,0,0,1,1,12,0,2,0,0,0.0,33.2,0.0,IT Ops
user011,2026-05-12,1,0,7.966666666666667,7.966666666666667,0,0,1,1,21,0,5,0,0,0.0,47.8,0.0,IT Ops
user011,2026-05-13,2,0,9.466666666666667,9.466666666666667,0,0,1,1,21,0,11,0,0,0.0,14.4,14.4,IT Ops
user011,2026-05-14,3,0,9.45,9.45,0,0,1,1,19,0,5,0,0,0.0,26.2,0.0,IT Ops
user011,2026-05-15,4,0,8.833333333333334,8.833333333333334,0,0,1,1,16,0,4,0,0,0.0,33.6,0.0,IT Ops
user011,2026-05-16,5,1,,,0,0,0,0,18,0,6,0,0,0.0,25.9,0.0,IT Ops
user011,2026-05-17,6,1,,,0,0,0,0,18,0,8,0,0,0.0,30.0,0.0,IT Ops
user011,2026-05-18,0,0,9.216666666666667,9.216666666666667,0,0,1,1,12,0,2,0,0,0.0,10.7,0.0,IT Ops
user011,2026-05-19,1,0,9.766666666666667,9.766666666666667,0,0,1,1,20,0,3,0,0,0.0,15.8,0.0,IT Ops
user011,2026-05-20,2,0,8.55,8.55,0,0,1,1,17,0,8,0,0,0.0,32.8,0.0,IT Ops
user011,2026-05-21,3,0,8.916666666666666,8.916666666666666,0,0,1,1,20,0,6,0,0,0.0,4.5,0.0,IT Ops
user011,2026-05-22,4,0,9.583333333333334,9.583333333333334,0,0,1,1,17,0,7,0,0,0.0,9.1,0.0,IT Ops
user011,2026-05-23,5,1,,,0,0,0,0,22,0,8,0,0,0.0,53.2,53.2,IT Ops
user011,2026-05-24,6,1,,,0,0,0,0,13,0,6,0,0,0.0,33.6,0.0,IT Ops
user011,2026-05-25,0,0,8.333333333333334,8.333333333333334,0,0,1,1,22,0,6,0,0,0.0,33.9,33.9,IT Ops
user011,2026-05-26,1,0,8.95,8.95,0,0,1,1,23,0,8,0,0,0.0,18.6,0.0,IT Ops
user011,2026-05-27,2,0,9.066666666666666,9.066666666666666,0,0,1,1,19,0,1,0,0,0.0,18.8,0.0,IT Ops
user011,2026-05-28,3,0,9.366666666666667,9.366666666666667,0,0,1,1,21,0,7,0,0,0.0,32.9,0.0,IT Ops
user011,2026-05-29,4,0,8.983333333333333,8.983333333333333,0,0,1,1,17,0,3,0,0,0.0,29.8,0.0,IT Ops
user011,2026-05-30,5,1,,,0,0,0,0,19,0,4,0,0,0.0,10.0,0.0,IT Ops
user011,2026-05-31,6,1,,,0,0,0,0,16,0,0,0,0,0.0,5.3,0.0,IT Ops
user011,2026-06-01,0,0,9.0,9.0,0,0,1,1,20,0,9,1,1,15.5,37.4,0.0,IT Ops
user011,2026-06-02,1,0,8.9,8.9,0,0,1,1,25,0,7,0,0,0.0,32.4,0.0,IT Ops
user011,2026-06-03,2,0,8.866666666666667,8.866666666666667,0,0,1,1,17,0,3,0,0,0.0,36.2,0.0,IT Ops
user011,2026-06-04,3,0,8.633333333333333,8.633333333333333,0,0,1,1,16,0,6,0,0,0.0,35.2,0.0,IT Ops
user011,2026-06-05,4,0,9.666666666666666,9.666666666666666,0,0,1,1,19,0,4,0,0,0.0,14.6,0.0,IT Ops
user011,2026-06-06,5,1,,,0,0,0,0,20,0,7,0,0,0.0,37.8,0.0,IT Ops
user011,2026-06-07,6,1,,,0,0,0,0,14,0,7,0,0,0.0,37.7,0.0,IT Ops
user011,2026-06-08,0,0,8.666666666666666,8.666666666666666,0,0,1,1,26,26,8,0,0,0.0,53.3,0.0,IT Ops
user011,2026-06-09,1,0,8.483333333333333,8.483333333333333,0,0,1,1,12,0,3,0,0,0.0,36.3,0.0,IT Ops
user011,2026-06-10,2,0,9.1,9.1,0,0,1,1,19,0,5,0,0,0.0,22.8,0.0,IT Ops
user011,2026-06-11,3,0,8.783333333333333,8.783333333333333,0,0,1,1,18,0,2,0,0,0.0,34.9,0.0,IT Ops
user011,2026-06-12,4,0,8.45,8.45,0,0,1,1,28,0,9,0,0,0.0,40.9,0.0,IT Ops
user011,2026-06-13,5,1,,,0,0,0,0,21,0,7,0,0,0.0,43.8,0.0,IT Ops
user011,2026-06-14,6,1,,,0,0,0,0,14,0,6,0,0,0.0,27.3,0.0,IT Ops
user011,2026-06-15,0,0,10.25,10.25,0,0,1,1,17,0,6,0,0,0.0,6.5,6.5,IT Ops
user011,2026-06-16,1,0,9.75,9.75,0,0,1,1,17,0,5,0,0,0.0,52.9,0.0,IT Ops
user011,2026-06-17,2,0,9.783333333333333,9.783333333333333,0,0,1,1,22,0,10,0,0,0.0,40.9,0.0,IT Ops
user011,2026-06-18,3,0,10.066666666666666,10.066666666666666,0,0,1,1,18,0,4,0,0,0.0,30.0,0.0,IT Ops
user011,2026-06-19,4,0,10.2,10.2,0,0,1,1,17,0,5,0,0,0.0,43.7,0.0,IT Ops
user011,2026-06-20,5,1,,,0,0,0,0,17,0,4,0,0,0.0,31.9,0.0,IT Ops
user011,2026-06-21,6,1,,,0,0,0,0,15,0,4,0,0,0.0,21.7,0.0,IT Ops
user011,2026-06-22,0,0,8.9,8.9,0,0,1,1,17,0,4,0,0,0.0,10.9,0.0,IT Ops
user011,2026-06-23,1,0,9.133333333333333,9.133333333333333,0,0,1,1,26,0,4,0,0,0.0,33.8,0.0,IT Ops
user011,2026-06-24,2,0,9.983333333333333,9.983333333333333,0,0,1,1,23,0,7,0,0,0.0,8.3,0.0,IT Ops
user011,2026-06-25,3,0,9.133333333333333,9.133333333333333,0,0,1,1,22,0,7,0,0,0.0,19.8,0.0,IT Ops
user011,2026-06-26,4,0,10.083333333333334,10.083333333333334,0,0,1,1,15,0,4,1,1,21.0,45.3,0.0,IT Ops
user011,2026-06-27,5,1,,,0,0,0,0,13,0,4,0,0,0.0,20.1,20.1,IT Ops
user011,2026-06-28,6,1,,,0,0,0,0,15,0,5,0,0,0.0,51.9,51.9,IT Ops
user011,2026-06-29,0,0,8.116666666666667,8.116666666666667,0,0,1,1,11,0,1,0,0,0.0,52.9,0.0,IT Ops
user012,2026-05-01,4,0,8.416666666666666,8.416666666666666,0,0,1,1,17,0,7,0,0,0.0,1.0,0.0,Engineering
user012,2026-05-02,5,1,,,0,0,0,0,10,0,3,0,0,0.0,10.3,0.0,Engineering
user012,2026-05-03,6,1,,,0,0,0,0,12,0,3,0,0,0.0,39.1,0.0,Engineering
user012,2026-05-04,0,0,9.516666666666667,9.516666666666667,0,0,1,1,14,0,6,0,0,0.0,15.2,0.0,Engineering
user012,2026-05-05,1,0,8.95,8.95,0,0,1,1,6,0,2,0,0,0.0,34.8,0.0,Engineering
user012,2026-05-06,2,0,8.4,8.4,0,0,1,1,15,0,3,0,0,0.0,12.4,0.0,Engineering
user012,2026-05-07,3,0,7.85,7.85,0,0,1,1,11,0,4,0,0,0.0,30.4,0.0,Engineering
user012,2026-05-08,4,0,8.616666666666667,8.616666666666667,0,0,1,1,15,0,6,1,1,29.9,1.0,0.0,Engineering
user012,2026-05-09,5,1,,,0,0,0,0,8,0,4,0,0,0.0,35.5,0.0,Engineering
user012,2026-05-10,6,1,,,0,0,0,0,10,0,4,0,0,0.0,22.7,0.0,Engineering
user012,2026-05-11,0,0,7.75,7.75,0,0,1,1,8,0,1,0,0,0.0,26.0,0.0,Engineering
user012,2026-05-12,1,0,8.916666666666666,8.916666666666666,0,0,1,1,17,0,5,0,0,0.0,35.7,0.0,Engineering
user012,2026-05-13,2,0,7.8,7.8,0,0,1,1,11,0,3,0,0,0.0,2.5,0.0,Engineering
user012,2026-05-14,3,0,9.766666666666667,9.766666666666667,0,0,1,1,10,0,1,0,0,0.0,28.2,0.0,Engineering
user012,2026-05-15,4,0,9.683333333333334,9.683333333333334,0,0,1,1,14,0,4,0,0,0.0,21.1,0.0,Engineering
user012,2026-05-16,5,1,,,0,0,0,0,13,0,2,0,0,0.0,41.7,0.0,Engineering
user012,2026-05-17,6,1,,,0,0,0,0,10,0,2,0,0,0.0,4.5,4.5,Engineering
user012,2026-05-18,0,0,9.35,9.35,0,0,1,1,9,0,5,0,0,0.0,19.8,19.8,Engineering
user012,2026-05-19,1,0,9.066666666666666,9.066666666666666,0,0,1,1,18,0,7,0,0,0.0,28.2,0.0,Engineering
user012,2026-05-20,2,0,9.25,9.25,0,0,1,1,8,0,2,0,0,0.0,13.7,0.0,Engineering
user012,2026-05-21,3,0,8.55,8.55,0,0,1,1,7,0,5,0,0,0.0,41.6,0.0,Engineering
user012,2026-05-22,4,0,8.65,8.65,0,0,1,1,15,0,6,0,0,0.0,1.3,0.0,Engineering
user012,2026-05-23,5,1,,,0,0,0,0,13,0,1,0,0,0.0,15.4,15.4,Engineering
user012,2026-05-24,6,1,,,0,0,0,0,13,0,7,1,1,24.3,31.6,0.0,Engineering
user012,2026-05-25,0,0,9.066666666666666,9.066666666666666,0,0,1,1,15,0,3,0,0,0.0,41.7,0.0,Engineering
user012,2026-05-26,1,0,8.0,8.0,0,0,1,1,15,0,3,0,0,0.0,27.6,0.0,Engineering
user012,2026-05-27,2,0,8.233333333333333,8.233333333333333,0,0,1,1,11,0,2,0,0,0.0,16.8,0.0,Engineering
user012,2026-05-28,3,0,9.516666666666667,9.516666666666667,0,0,1,1,11,0,3,0,0,0.0,36.1,0.0,Engineering
user012,2026-05-29,4,0,9.466666666666667,9.466666666666667,0,0,1,1,10,0,3,0,0,0.0,14.9,0.0,Engineering
user012,2026-05-30,5,1,,,0,0,0,0,14,0,2,0,0,0.0,9.2,0.0,Engineering
user012,2026-05-31,6,1,,,0,0,0,0,21,0,8,0,0,0.0,34.3,0.0,Engineering
user012,2026-06-01,0,0,9.716666666666667,9.716666666666667,0,0,1,1,12,0,2,0,0,0.0,44.7,0.0,Engineering
user012,2026-06-02,1,0,9.683333333333334,9.683333333333334,0,0,1,1,15,0,2,0,0,0.0,32.5,0.0,Engineering
user012,2026-06-03,2,0,8.533333333333333,8.533333333333333,0,0,1,1,16,0,4,0,0,0.0,51.4,0.0,Engineering
user012,2026-06-04,3,0,7.916666666666667,7.916666666666667,0,0,1,1,19,0,6,0,0,0.0,36.3,0.0,Engineering
user012,2026-06-05,4,0,8.55,8.55,0,0,1,1,7,0,3,0,0,0.0,26.6,0.0,Engineering
user012,2026-06-06,5,1,,,0,0,0,0,16,0,5,0,0,0.0,47.8,0.0,Engineering
user012,2026-06-07,6,1,,,0,0,0,0,9,0,4,1,1,6.8,22.1,0.0,Engineering
user012,2026-06-08,0,0,8.35,8.35,0,0,1,1,9,0,1,0,0,0.0,33.1,0.0,Engineering
user012,2026-06-09,1,0,8.5,8.5,0,0,1,1,11,0,3,0,0,0.0,32.6,0.0,Engineering
user012,2026-06-10,2,0,8.283333333333333,8.283333333333333,0,0,1,1,15,0,4,0,0,0.0,37.4,0.0,Engineering
user012,2026-06-11,3,0,8.033333333333333,8.033333333333333,0,0,1,1,14,0,6,0,0,0.0,37.1,0.0,Engineering
user012,2026-06-12,4,0,8.983333333333333,8.983333333333333,0,0,1,1,10,0,3,0,0,0.0,22.9,0.0,Engineering
user012,2026-06-13,5,1,,,0,0,0,0,20,0,5,0,0,0.0,38.0,0.0,Engineering
user012,2026-06-14,6,1,,,0,0,0,0,10,0,3,0,0,0.0,28.1,0.0,Engineering
user012,2026-06-15,0,0,9.216666666666667,9.216666666666667,0,0,1,1,15,0,6,0,0,0.0,61.8,0.0,Engineering
user012,2026-06-16,1,0,9.466666666666667,9.466666666666667,0,0,1,1,12,0,5,0,0,0.0,3.4,0.0,Engineering
